Benchmark,Mode,Param: keyDistribution,Threads,Samples,Score,"Score Error (99,9%)",Unit,Param: keyRange,Param: mapType,Param: operationMix,Param: prefillFactor,Param: seed
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"7792,016928","436,945512",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"7262,254286","424,286084",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"7318,217182","433,009484",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"2491,683901","822,816449",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"2591,292699","670,626238",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"2254,344891","347,786092",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1956,811250","195,072294",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1806,224437","244,264390",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1785,871593","140,199396",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"6330,835150","643,693363",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,100:0,0.5,42
